synergy,drug1_db,drug2_db,proteinsInCommon
-4.73,DB00755,DB01254,0
1.57,DB00398,DB01033,0
-1.93,DB01254,DB00553,0
3.07,DB00648,DB01033,0
-3.2,DB00724,DB01030,0
-0.55,DB00290,DB01103,0
2.06,DB01006,DB00399,0
-3.24,DB01206,DB00290,0
4.73,DB00553,DB01143,0
-4.81,DB01217,DB01030,0
-2.8,DB01030,DB04845,0
-7.86,DB00398,DB01033,0
-11.22,DB00928,DB01103,0
-4.31,DB00675,DB01143,0
-0.45,DB01259,DB06813,0
0.23,DB00755,DB01143,0
1.71,DB01217,DB01033,0
-0.06,DB01073,DB00928,0
-5.36,DB00947,DB00928,0
-1.98,DB01268,DB01030,0
1.6,DB00481,DB00317,0
-0.58,DB00755,DB06813,0
0.06,DB00481,DB01030,0
3.16,DB01268,DB06813,0
-1.23,DB00619,DB00553,0
-1.37,DB01005,DB00724,0
1.51,DB01006,DB04845,0
-5.06,DB01259,DB01030,0
-1.73,DB00317,DB00563,0
-1.8,DB00987,DB01268,0
15.89,DB01005,DB00648,0
-2.95,DB00619,DB00262,0
0.27,DB00290,DB00724,0
12.5,DB00553,DB01143,0
14.39,DB04868,DB01229,0
-0.86,DB01268,DB00290,0
8.95,DB00675,DB00188,0
0.58,DB04868,DB01254,25
2.48,DB00987,DB01005,0
0.08,DB01204,DB01254,1
2.88,DB00482,DB01217,0
4.01,DB06813,DB00563,1
-0.1,DB01217,DB06813,0
1.8,DB01259,DB01268,5
5.19,DB01204,DB00290,0
7.74,DB01006,DB04845,0
1.62,DB06813,DB00724,0
-7.82,DB00987,DB01143,0
0.93,DB01073,DB00398,0
2.79,DB00619,DB04868,29
4.32,DB00482,DB04845,0
-5.34,DB01229,DB01005,0
-0.9,DB01006,DB01143,0
-4.61,DB00755,DB00262,0
-5.74,DB00928,DB00398,0
5.625,DB00481,DB08881,0
6.17,DB00619,DB06813,0
-5.29,DB00675,DB00928,0
1.67,DB04868,DB00553,0
1.1,DB00648,DB01041,0
-1.62,DB00481,DB00290,0
2.41,DB00481,DB00947,1
-0.77,DB00947,DB00398,0
0.65,DB00481,DB00648,0
-3.74,DB01254,DB00262,0
-1.74,DB00290,DB00724,0
-0.04,DB00351,DB00290,0
-6.25,DB01073,DB00755,0
-3.53,DB00755,DB01033,0
-3.39,DB01006,DB00290,0
-3.13,DB01229,DB06813,0
3.28,DB00398,DB01103,0
-3.92,DB01254,DB00648,0
1.39,DB00675,DB00648,0
2.65,DB01073,DB01259,0
-3.03,DB00380,DB00563,0
1.39,DB00398,DB01143,0
5.33,DB00481,DB01206,0
0.08,DB00482,DB00188,0
-2.84,DB00482,DB00553,0
0.64,DB01143,DB04845,0
-2.06,DB00675,DB00553,0
-1.56,DB00398,DB00399,0
0.3,DB04868,DB00648,0
-1.94,DB00947,DB01103,0
1.94,DB00619,DB04845,0
0.57,DB01259,DB06813,0
0.29,DB00987,DB00675,0
6.53,DB00563,DB00675,0
3.43,DB01006,DB06813,0
0.83,DB00648,DB01143,0
-2.59,DB00619,DB01041,0
1.09,DB00619,DB00724,0
-3.57,DB04868,DB01030,0
-1.16,DB01073,DB01030,0
-7.27,DB00399,DB01033,0
-0.42,DB00317,DB01254,22
-0.13,DB01073,DB01030,0
-2.63,DB00648,DB00553,0
-0.39,DB00947,DB00399,0
3.17,DB04868,DB01041,0
0.11,DB01006,DB00648,0
2.59,DB00619,DB01268,21
-5.24,DB00619,DB01030,1
2.27,DB01268,DB00399,0
9.5,DB00482,DB00675,0
-6.95,DB00928,DB00553,0
-0.17,DB00694,DB00563,0
0.69,DB00648,DB00262,0
-2.94,DB00755,DB01268,0
2.0,DB00399,DB01005,0
1.52,DB04868,DB01229,0
3.98,DB00398,DB01143,0
4.5,DB00481,DB01204,0
-1.02,DB00724,DB00188,0
-1.67,DB00398,DB01033,0
-9.53,DB01259,DB01033,0
-5.89,DB00755,DB01103,0
-2.45,DB00262,DB01143,0
-4.26,DB00694,DB01254,0
-1.82,DB01268,DB00724,0
3.37,DB00481,DB01229,0
6.83,DB00481,DB00987,0
-4.55,DB00648,DB01033,0
-5.86,DB00675,DB01030,0
3.66,DB00482,DB00648,0
0.97,DB00482,DB01268,0
-2.35,DB01073,DB00675,0
-2.06,DB00675,DB01268,1
0.76,DB01005,DB01033,0
6.21,DB01006,DB01254,0
-8.17,DB00928,DB01254,0
2.11,DB00398,DB00563,0
-1.48,DB00675,DB00947,1
-0.96,DB00481,DB01005,0
-0.16,DB00481,DB00399,0
0.87,DB01073,DB01041,0
-1.81,DB00482,DB01259,0
-0.24,DB01229,DB00947,0
-4.07,DB00755,DB01005,0
-8.23,DB00398,DB01103,0
-0.13,DB00481,DB00399,0
-4.34,DB00481,DB00351,0
-3.0,DB00675,DB01143,0
-2.2,DB01206,DB01143,0
-3.65,DB01073,DB00675,0
-4.65,DB01005,DB01103,0
1.29,DB00481,DB05812,0
7.3,DB01217,DB00724,0
-0.07,DB00694,DB00290,0
3.27,DB01217,DB01041,0
-3.64,DB00675,DB01033,0
-2.24,DB00928,DB04845,0
0.51,DB01103,DB00724,0
-5.75,DB01103,DB00188,0
-6.98,DB01033,DB00262,0
-7.6,DB00928,DB00188,0
-1.55,DB00947,DB01217,0
-2.21,DB00987,DB01268,0
0.35,DB00399,DB04845,0
0.48,DB01073,DB01217,0
-4.32,DB00482,DB01033,0
3.49,DB04868,DB01268,28
-1.98,DB00351,DB00563,0
-8.16,DB01229,DB01033,0
-3.34,DB00480,DB00290,0
-4.96,DB01073,DB00290,0
-2.51,DB04868,DB00290,0
2.5,DB01006,DB01073,0
2.39,DB00675,DB01254,1
9.17,DB00755,DB04845,0
-7.25,DB01073,DB00755,0
-9.55,DB00563,DB01030,0
2.59,DB00755,DB00648,0
-1.42,DB01006,DB00675,0
-2.15,DB01033,DB04868,0
-1.18,DB00482,DB01268,0
-3.96,DB00947,DB01030,0
3.57,DB00444,DB01143,0
-7.09,DB01217,DB00928,0
1.89,DB01254,DB06813,0
-2.88,DB01005,DB01143,0
0.82,DB00694,DB01143,0
1.14,DB00481,DB00290,0
-0.74,DB00480,DB01143,0
0.17,DB00481,DB01254,0
34.92,DB01005,DB00648,0
3.61,DB00398,DB04845,0
-1.3,DB00544,DB00563,1
-2.85,DB00675,DB00947,1
-1.95,DB00444,DB01143,0
-11.52,DB01229,DB01033,0
-2.12,DB01073,DB01229,0
-2.77,DB00694,DB01254,0
3.24,DB04868,DB01041,0
-0.47,DB00987,DB00188,0
1.45,DB00563,DB01041,0
-0.78,DB01254,DB00398,29
2.75,DB00481,DB05294,0
-2.99,DB01073,DB00724,0
4.46,DB01005,DB04845,0
0.16,DB00482,DB00987,0
0.47,DB00399,DB00553,0
-0.23,DB04868,DB00262,0
8.69,DB01006,DB01041,0
-6.33,DB00481,DB01103,1
-6.9,DB00928,DB01030,0
-0.06,DB00290,DB00398,0
0.61,DB06813,DB00262,0
0.08,DB00262,DB04845,0
2.81,DB01005,DB00398,0
-0.08,DB00380,DB00290,0
-1.63,DB00675,DB00290,0
2.21,DB01006,DB04868,0
-0.48,DB00290,DB01103,0
-5.3,DB01033,DB01041,0
-3.47,DB00481,DB04868,0
5.07,DB01268,DB01143,0
-10.13,DB01259,DB01033,0
4.04,DB01259,DB01143,0
1.78,DB00947,DB01217,0
-2.12,DB06813,DB01143,0
0.9,DB01229,DB01103,0
-1.21,DB00481,DB08881,0
-1.79,DB01259,DB00188,0
0.01,DB01229,DB01041,0
-10.59,DB00987,DB01030,0
5.05,DB00399,DB00563,0
-3.67,DB00481,DB01254,0
9.68,DB00481,DB00694,0
5.09,DB01268,DB04845,0
-2.05,DB00351,DB01143,0
-8.12,DB00928,DB01005,0
0.01,DB00619,DB00399,0
4.31,DB01268,DB04845,0
-9.49,DB01229,DB00553,0
-9.51,DB00928,DB01259,0
-3.31,DB01268,DB01103,0
-9.65,DB00987,DB01229,0
-8.23,DB01259,DB01005,0
-7.46,DB01073,DB00290,0
-3.36,DB00755,DB00290,0
-0.26,DB01006,DB00262,0
-8.0,DB01206,DB01229,0
2.01,DB01006,DB01005,0
4.2,DB01006,DB01254,0
-3.46,DB01217,DB00928,0
-1.42,DB00398,DB00553,0
-3.6,DB00482,DB01259,0
-0.97,DB01254,DB00947,0
4.58,DB01254,DB01217,0
-2.12,DB01033,DB04845,0
7.18,DB01254,DB00262,0
6.32,DB00755,DB04845,0
7.66,DB00755,DB04845,0
-6.14,DB00481,DB01259,0
-0.24,DB01217,DB01030,0
-0.8,DB01259,DB00724,0
-1.91,DB00380,DB01254,0
-3.08,DB00398,DB01030,0
-4.97,DB01041,DB01030,0
-2.45,DB01006,DB01217,1
9.28,DB00481,DB01103,1
4.8,DB01254,DB04845,0
3.35,DB01217,DB04845,0
0.61,DB00755,DB01259,0
-0.73,DB01073,DB00648,0
-1.3,DB01217,DB01041,0
6.18,DB01006,DB00987,0
-3.59,DB00675,DB00928,0
0.93,DB01259,DB01041,0
2.63,DB04868,DB06813,0
1.08,DB01217,DB00188,0
-0.48,DB00398,DB00648,0
-0.17,DB00987,DB01259,0
-6.85,DB04868,DB00399,0
-5.29,DB00482,DB01268,0
-3.98,DB01103,DB01030,0
1.55,DB00482,DB01005,0
-3.75,DB00928,DB04845,0
4.51,DB01259,DB00398,4
23.37,DB00675,DB01229,0
-2.57,DB04868,DB01103,0
-2.66,DB01229,DB00553,0
-10.88,DB01041,DB00262,0
3.52,DB06813,DB01030,0
-4.88,DB01229,DB00563,0
2.79,DB04868,DB00553,0
-8.53,DB00619,DB01033,0
-2.07,DB01254,DB00563,0
-0.98,DB00947,DB00563,0
15.45,DB00755,DB01229,0
0.4,DB00481,DB00399,0
-5.43,DB00317,DB01143,0
2.92,DB00290,DB04845,0
-0.81,DB01006,DB00619,0
-9.77,DB01206,DB00290,0
-2.44,DB01206,DB00290,0
0.98,DB01073,DB01041,0
7.76,DB00482,DB01217,0
-10.97,DB00987,DB04845,0
-2.15,DB01033,DB00724,0
-1.77,DB00928,DB01005,0
0.95,DB00648,DB01143,0
3.26,DB06813,DB01030,0
-3.16,DB01073,DB04868,0
9.46,DB00563,DB00675,0
-7.1,DB01006,DB00755,0
4.44,DB01217,DB01030,0
-6.73,DB01073,DB00928,0
-0.86,DB00481,DB01006,0
-3.06,DB00987,DB01229,0
0.42,DB01006,DB00553,0
4.33,DB00563,DB00987,0
-4.15,DB00987,DB00724,0
6.12,DB00399,DB00188,0
0.57,DB01006,DB00188,0
-0.7,DB00481,DB00317,0
4.28,DB00399,DB00563,0
-0.67,DB00619,DB00648,0
1.81,DB00563,DB01143,0
-8.42,DB01033,DB00262,0
-1.22,DB00619,DB00928,0
-0.9,DB05812,DB00262,0
-6.42,DB00563,DB00987,0
-1.08,DB06813,DB01030,0
-1.43,DB01073,DB00724,0
-5.98,DB01259,DB00563,0
-6.05,DB00724,DB01030,0
-0.38,DB00481,DB00987,0
-15.09,DB00290,DB00262,0
2.54,DB01268,DB00188,0
4.18,DB01006,DB00262,0
-0.33,DB01030,DB00262,0
-4.8,DB00987,DB00188,0
-0.06,DB01259,DB00724,0
-6.5,DB00928,DB01103,0
-5.26,DB00755,DB00724,0
-6.82,DB01254,DB00262,0
4.3,DB06813,DB00262,0
1.78,DB00987,DB01041,0
4.37,DB00317,DB00563,0
-4.38,DB01033,DB01103,0
1.66,DB01006,DB04845,0
-1.39,DB00947,DB01041,0
7.57,DB01005,DB01030,0
3.91,DB01259,DB01143,0
-3.74,DB00553,DB01030,0
-4.27,DB00724,DB00262,0
0.5,DB00947,DB00262,0
-2.1,DB00987,DB00675,0
3.53,DB01259,DB00398,4
0.54,DB01259,DB01103,0
0.55,DB00481,DB01259,0
1.51,DB00987,DB01268,0
-2.21,DB00724,DB00188,0
-5.33,DB01006,DB00987,0
-6.71,DB00444,DB01143,0
-6.41,DB01006,DB00928,0
0.99,DB01254,DB01143,0
-2.15,DB00290,DB01030,0
5.27,DB00481,DB01073,0
13.1,DB00481,DB01033,0
2.99,DB01268,DB01041,1
2.04,DB00619,DB06813,0
-5.66,DB00290,DB00262,0
5.3,DB00675,DB01268,1
-0.02,DB01073,DB01268,0
2.55,DB01143,DB00188,0
0.36,DB00987,DB04868,0
-3.42,DB00755,DB01030,0
4.49,DB00755,DB04845,0
1.82,DB00619,DB00947,0
-4.79,DB01005,DB01033,0
2.01,DB00380,DB01254,0
-2.69,DB01006,DB00398,0
3.71,DB01006,DB01030,0
-2.16,DB01030,DB00262,0
-1.24,DB01268,DB01103,0
-1.1,DB00928,DB00290,0
-9.54,DB00987,DB01033,0
4.46,DB01006,DB01229,0
11.89,DB01204,DB01143,0
-1.99,DB01073,DB00262,0
-6.38,DB00987,DB01254,0
-0.76,DB00648,DB01217,0
-8.56,DB00755,DB00188,0
2.09,DB01143,DB01030,0
-12.62,DB01033,DB01103,0
1.75,DB00444,DB00563,0
1.79,DB01005,DB00947,0
-6.88,DB01103,DB01143,0
1.53,DB00482,DB01073,0
-0.77,DB00928,DB01103,0
-0.32,DB01143,DB01030,0
10.5,DB00755,DB01229,0
-3.36,DB01006,DB01268,0
-6.72,DB01030,DB04845,0
-4.28,DB00928,DB01103,0
-4.15,DB01259,DB01103,0
2.55,DB00481,DB01204,0
-0.42,DB01217,DB06813,0
2.25,DB01005,DB00398,0
31.5,DB01006,DB00563,0
-0.58,DB00755,DB00399,0
-1.17,DB01005,DB00262,0
3.53,DB00482,DB00399,0
-1.21,DB00648,DB00724,0
2.15,DB04868,DB01143,0
-8.28,DB00675,DB00724,0
3.85,DB01259,DB00947,0
-11.54,DB01041,DB00262,0
0.2,DB00482,DB01268,0
3.99,DB00675,DB00553,0
-3.78,DB00290,DB00398,0
11.08,DB01005,DB01033,0
2.86,DB01268,DB00188,0
-3.0,DB00399,DB00724,0
-0.27,DB00619,DB00928,0
-2.0,DB01030,DB04845,0
0.18,DB01254,DB00947,0
18.47,DB01005,DB00648,0
-1.93,DB01005,DB01030,0
-0.73,DB00399,DB00563,0
-4.31,DB01259,DB00724,0
2.28,DB00398,DB01041,0
0.69,DB01033,DB01041,0
-2.31,DB00290,DB01030,0
-3.64,DB00563,DB01103,0
-0.7,DB00399,DB01033,0
-3.45,DB00755,DB00262,0
-3.75,DB00675,DB00619,1
3.68,DB00351,DB00563,0
-2.07,DB00987,DB00290,0
0.63,DB00987,DB01041,0
-1.62,DB00928,DB00563,0
0.94,DB00481,DB00482,0
1.08,DB01005,DB01030,0
-2.37,DB00563,DB00724,0
4.28,DB00481,DB08828,0
2.57,DB00398,DB00188,0
16.92,DB01254,DB01033,0
-3.71,DB00755,DB00675,0
-7.48,DB01229,DB00290,0
5.07,DB01259,DB01103,0
2.25,DB00398,DB00553,0
0.62,DB00675,DB00947,1
-1.25,DB01073,DB04845,0
-5.67,DB01217,DB00188,0
-2.56,DB00947,DB01143,0
4.41,DB01229,DB06813,0
-0.9,DB00544,DB01143,0
-2.6,DB01259,DB01005,0
-2.94,DB00928,DB01254,0
-8.43,DB00694,DB01143,0
-1.69,DB00724,DB01143,0
1.69,DB01005,DB00563,0
-1.51,DB01033,DB04868,0
-0.42,DB00481,DB00694,0
-1.59,DB00619,DB00947,0
1.02,DB00755,DB00188,0
2.96,DB00399,DB01005,0
-5.01,DB00675,DB00947,1
1.49,DB01217,DB00724,0
-2.68,DB01006,DB01005,0
2.12,DB00675,DB00724,0
-6.09,DB01073,DB01143,0
17.22,DB00481,DB01143,0
-1.74,DB00947,DB01217,0
3.38,DB01073,DB04845,0
-3.09,DB00928,DB01005,0
-6.53,DB01259,DB01217,0
-4.09,DB00694,DB00290,0
-2.92,DB00481,DB04845,0
-3.64,DB00755,DB00188,0
-13.49,DB00290,DB00947,0
-0.95,DB01073,DB01254,0
-3.97,DB00482,DB01073,0
8.47,DB01268,DB01143,0
0.87,DB00987,DB01073,0
-0.34,DB01254,DB01259,6
-4.55,DB00987,DB01073,0
-4.01,DB00481,DB01030,0
-5.4,DB00544,DB00563,1
9.87,DB04868,DB01143,0
-2.8,DB00553,DB01030,0
-4.33,DB01073,DB00262,0
-1.52,DB01073,DB00399,0
-5.49,DB06813,DB01103,0
-0.17,DB00755,DB04868,0
-2.39,DB00648,DB00947,0
4.69,DB00553,DB04845,0
1.92,DB06813,DB00563,1
-3.39,DB01254,DB00262,0
-1.36,DB00482,DB00188,0
21.18,DB01229,DB00648,0
-0.64,DB01073,DB00947,0
-1.55,DB00928,DB01005,0
-7.5,DB01073,DB01259,0
-0.42,DB01254,DB00398,29
-11.21,DB01033,DB00188,0
-1.2,DB00928,DB04845,0
-1.88,DB00947,DB01033,0
16.61,DB00675,DB04845,0
0.12,DB00481,DB04845,0
-2.21,DB00987,DB01143,0
-0.65,DB00947,DB06813,0
-6.83,DB00563,DB01143,0
-3.6,DB01041,DB00188,0
-1.98,DB00482,DB01041,1
-1.66,DB00987,DB01041,0
-3.44,DB01206,DB00290,0
1.03,DB00755,DB01259,0
1.41,DB00675,DB01217,0
4.75,DB00380,DB01254,0
-0.66,DB00755,DB01030,0
-2.22,DB01268,DB01143,0
-5.36,DB06813,DB00724,0
2.91,DB04868,DB00724,0
-0.45,DB01006,DB00724,0
-2.12,DB01006,DB01033,0
2.01,DB00648,DB04845,0
1.11,DB00482,DB01217,0
-0.01,DB00482,DB00398,1
0.39,DB00947,DB06813,0
-4.52,DB01217,DB00563,0
3.17,DB01259,DB00563,0
0.83,DB00399,DB06813,0
-2.82,DB04868,DB00947,0
0.12,DB01073,DB00724,0
-1.03,DB01005,DB00553,0
-1.53,DB00947,DB00928,0
5.18,DB00481,DB04868,0
2.55,DB01217,DB01143,0
-0.89,DB01259,DB01041,0
3.86,DB00648,DB06813,0
26.07,DB00675,DB01229,0
11.49,DB00398,DB00648,0
7.7,DB00987,DB01143,0
-3.3,DB01259,DB00553,0
-1.12,DB00481,DB00648,0
2.67,DB01204,DB01254,1
2.62,DB00675,DB04868,0
-8.19,DB00928,DB00290,0
2.44,DB00290,DB00188,0
2.18,DB00755,DB01259,0
6.76,DB01103,DB04845,0
-0.55,DB00563,DB00262,0
-2.42,DB00481,DB01254,0
2.87,DB01006,DB04845,0
-8.97,DB00482,DB00987,0
16.31,DB00675,DB01229,0
-1.67,DB01268,DB01033,0
0.59,DB00290,DB00262,0
-4.74,DB00480,DB00290,0
7.12,DB01041,DB01143,0
-11.36,DB00987,DB01030,0
1.68,DB00351,DB01143,0
-8.79,DB00619,DB01103,0
1.37,DB00398,DB00724,0
-3.34,DB01030,DB00188,0
6.59,DB01217,DB00188,0
2.46,DB00481,DB01217,0
2.61,DB00648,DB00563,0
-4.49,DB00481,DB01005,0
1.58,DB00755,DB01254,0
3.28,DB00380,DB01254,0
0.07,DB04868,DB01041,0
1.08,DB01254,DB00563,0
0.6,DB00563,DB00724,0
0.13,DB01254,DB01005,0
-1.99,DB00928,DB00398,0
0.62,DB01006,DB00553,0
-0.36,DB01030,DB04845,0
0.17,DB01006,DB01259,0
2.68,DB00480,DB00563,0
-12.49,DB00563,DB01103,0
1.62,DB00482,DB01254,1
-7.74,DB05812,DB01030,0
-9.53,DB00290,DB01217,0
0.16,DB00619,DB04868,29
6.52,DB01217,DB01030,0
-6.37,DB00290,DB00553,0
1.07,DB00563,DB00262,0
2.66,DB01254,DB01217,0
-4.37,DB00987,DB00553,0
-6.07,DB00987,DB00928,0
2.54,DB00481,DB00482,0
1.38,DB00444,DB00290,0
-4.67,DB01268,DB01143,0
0.87,DB00648,DB01033,0
-0.27,DB01006,DB01143,0
4.84,DB01217,DB04868,0
-8.21,DB00987,DB01030,0
1.37,DB00755,DB00928,0
-0.98,DB00290,DB01041,0
-6.51,DB01073,DB00399,0
3.51,DB00947,DB01041,0
-0.52,DB01268,DB04845,0
0.52,DB00399,DB01041,0
3.77,DB00928,DB06813,0
3.42,DB01006,DB00563,0
-1.16,DB00351,DB01143,0
0.3,DB00675,DB06813,0
-2.27,DB00481,DB00648,0
-2.34,DB00947,DB00398,0
9.49,DB01005,DB00563,0
0.43,DB00947,DB00553,0
3.92,DB00619,DB04868,29
18.89,DB00398,DB01217,0
-3.39,DB01033,DB00553,0
-5.55,DB00481,DB01204,0
0.26,DB01229,DB04845,0
2.88,DB00482,DB01143,0
-0.67,DB00482,DB01143,0
-0.19,DB00480,DB00563,0
-4.65,DB01268,DB01030,0
2.5,DB00481,DB01073,0
-0.55,DB00694,DB00563,0
-4.3,DB01254,DB01268,34
29.57,DB01254,DB01033,0
-0.02,DB00482,DB04845,0
-6.0,DB01005,DB01103,0
-7.25,DB01217,DB01041,0
1.4,DB01005,DB00553,0
11.81,DB00619,DB04845,0
-8.09,DB01217,DB00928,0
-0.98,DB00481,DB00619,0
-4.54,DB01103,DB00553,0
-2.71,DB00398,DB00399,0
2.81,DB01268,DB01041,1
-6.85,DB00482,DB01103,0
2.52,DB01229,DB00290,0
-5.29,DB01103,DB01030,0
-0.99,DB01254,DB00724,0
-2.8,DB01259,DB00648,0
-0.08,DB01030,DB00188,0
1.51,DB04868,DB01229,0
-5.43,DB01259,DB00724,0
0.03,DB01073,DB01005,1
3.37,DB00481,DB06813,0
-8.39,DB00480,DB01254,0
-14.06,DB01229,DB00928,0
1.69,DB01254,DB00648,0
0.91,DB00619,DB00399,0
-3.47,DB00481,DB01030,0
-2.81,DB00928,DB01033,0
1.82,DB01006,DB04868,0
-0.98,DB00675,DB00619,1
0.22,DB00482,DB01217,0
4.12,DB00619,DB00399,0
-10.98,DB00928,DB01030,0
0.52,DB00399,DB01033,0
-2.3,DB01006,DB00290,0
3.23,DB01006,DB01041,0
4.3,DB00648,DB04845,0
-1.48,DB00648,DB01143,0
15.7,DB00619,DB01229,0
-8.0,DB00675,DB00928,0
1.34,DB00481,DB00290,0
-4.01,DB01033,DB01103,0
-0.38,DB00351,DB01254,0
-8.36,DB04868,DB01103,0
-1.53,DB00928,DB04845,0
-0.13,DB00675,DB00619,1
1.5,DB00480,DB01143,0
-0.13,DB01006,DB00563,0
-3.27,DB00755,DB01143,0
-2.42,DB00928,DB00398,0
11.7,DB00675,DB00188,0
3.19,DB00928,DB06813,0
2.42,DB01041,DB01143,0
2.42,DB01033,DB01041,0
0.38,DB01041,DB04845,0
-1.06,DB00482,DB01041,1
-3.42,DB01268,DB01030,0
7.39,DB01259,DB06813,0
-1.9,DB00928,DB00563,0
-0.67,DB00482,DB01005,0
-1.68,DB01268,DB00188,0
0.99,DB04868,DB00553,0
0.15,DB00675,DB00947,1
-0.5,DB00481,DB00947,1
7.97,DB01217,DB00928,0
2.71,DB01268,DB00553,0
8.76,DB00481,DB08828,0
-2.01,DB00928,DB01143,0
3.77,DB00481,DB00619,0
-0.1,DB01033,DB00553,0
2.94,DB00399,DB00262,0
11.25,DB01254,DB01005,0
14.77,DB00290,DB00648,0
2.84,DB00481,DB00648,0
-3.45,DB01073,DB01005,1
27.34,DB06813,DB00563,1
5.72,DB00290,DB01143,0
4.75,DB00675,DB01143,0
-0.83,DB00694,DB00563,0
-0.03,DB01006,DB00724,0
-4.4,DB00398,DB00262,0
-1.62,DB01073,DB00188,0
6.12,DB00619,DB04845,0
13.8,DB00481,DB00398,2
-3.91,DB01217,DB01103,0
-1.22,DB01006,DB01033,0
-2.53,DB00619,DB01005,0
-2.59,DB00482,DB00398,1
1.56,DB01005,DB00563,0
-1.32,DB00481,DB00563,0
1.17,DB00675,DB01259,1
-3.88,DB01229,DB01033,0
-2.22,DB00482,DB00188,0
-1.42,DB00262,DB01143,0
0.71,DB06813,DB00563,1
1.21,DB06813,DB00563,1
-8.02,DB01030,DB04845,0
-0.23,DB00482,DB01254,1
4.74,DB01006,DB00947,0
0.38,DB00481,DB01143,0
-1.58,DB00481,DB00380,0
-0.68,DB01006,DB01259,0
4.66,DB00481,DB05812,0
-10.48,DB00987,DB01143,0
-6.72,DB01006,DB00648,0
1.0,DB01204,DB01254,1
-5.73,DB00563,DB00619,0
-0.65,DB00481,DB00317,0
-10.25,DB00290,DB06813,0
-2.87,DB01073,DB06813,0
-6.22,DB01254,DB00398,29
-6.77,DB00398,DB00724,0
1.56,DB01268,DB00399,0
3.04,DB00755,DB06813,0
-7.13,DB01073,DB00675,0
-2.89,DB00398,DB00399,0
2.66,DB00482,DB04845,0
0.69,DB06813,DB00724,0
2.42,DB01103,DB04845,0
-4.34,DB00755,DB01259,0
-0.25,DB01073,DB00398,0
-0.25,DB04868,DB01041,0
-2.89,DB01268,DB00188,0
-0.21,DB00399,DB01005,0
0.12,DB00724,DB00188,0
-0.88,DB01268,DB00290,0
-7.34,DB00398,DB01041,0
-0.93,DB00987,DB00619,0
-0.49,DB01005,DB04845,0
1.35,DB00675,DB01254,1
5.98,DB00380,DB01143,0
2.47,DB00290,DB00188,0
-2.75,DB00544,DB00290,0
6.63,DB00619,DB00724,0
-0.47,DB01006,DB00619,0
-3.53,DB00675,DB01143,0
0.96,DB00482,DB01143,0
-2.22,DB01206,DB01143,0
2.48,DB01041,DB01143,0
-0.68,DB00987,DB04845,0
0.77,DB00399,DB01030,0
-4.24,DB00928,DB01268,0
-4.32,DB01259,DB01033,0
-2.81,DB00755,DB00947,0
-3.53,DB00755,DB00724,0
1.32,DB00290,DB01033,0
1.38,DB01204,DB01254,1
-6.69,DB01217,DB01103,0
5.2,DB00619,DB01254,13
-7.88,DB00553,DB00262,0
0.75,DB00399,DB00724,0
-8.64,DB00987,DB00724,0
-1.02,DB00755,DB00947,0
4.74,DB00481,DB00563,0
-1.95,DB06813,DB01033,0
0.17,DB00947,DB01217,0
-2.03,DB00648,DB00563,0
-3.12,DB00987,DB01254,0
-0.96,DB00262,DB01143,0
1.58,DB00675,DB01143,0
2.55,DB00928,DB01005,0
-10.88,DB00987,DB00262,0
-0.89,DB00755,DB01217,0
0.86,DB01254,DB01041,0
7.27,DB01259,DB00553,0
-0.04,DB01005,DB06813,0
4.73,DB04868,DB01268,28
2.74,DB00675,DB01041,0
-0.74,DB00399,DB01030,0
1.67,DB01073,DB01143,0
-2.57,DB01254,DB00563,0
-9.17,DB00544,DB00290,0
-3.25,DB00755,DB01103,0
-1.85,DB01259,DB00399,0
-4.21,DB01229,DB01268,0
7.59,DB01073,DB01254,0
-10.91,DB00928,DB01030,0
-5.29,DB00317,DB01005,0
0.23,DB00262,DB04845,0
0.11,DB01005,DB01217,0
-5.33,DB01268,DB00399,0
-4.97,DB04868,DB00290,0
-6.67,DB00563,DB00755,0
-0.73,DB00290,DB01033,0
-0.63,DB00755,DB00724,0
-4.53,DB00290,DB01103,0
-3.06,DB00928,DB00290,0
-3.01,DB01204,DB00563,0
1.15,DB00399,DB01005,0
-1.47,DB01268,DB00724,0
-0.58,DB01259,DB00724,0
2.0,DB01217,DB06813,0
-12.08,DB00947,DB01033,0
-2.56,DB01006,DB01033,0
-3.67,DB00290,DB00724,0
-1.4,DB01041,DB00188,0
-8.16,DB00987,DB04868,0
-6.26,DB01259,DB01103,0
2.27,DB00398,DB04845,0
-3.04,DB00544,DB01254,0
-1.34,DB01006,DB01005,0
-2.17,DB00675,DB01041,0
-4.49,DB01143,DB00188,0
-6.77,DB00563,DB00987,0
-4.22,DB00928,DB01268,0
-0.25,DB00481,DB00724,0
-9.02,DB01254,DB00553,0
-1.93,DB00947,DB01041,0
-5.04,DB01217,DB01030,0
-1.35,DB00481,DB00553,0
-1.54,DB04868,DB00928,0
-1.16,DB04868,DB00262,0
6.94,DB00947,DB01143,0
3.27,DB01217,DB04845,0
3.95,DB00481,DB01204,0
-3.65,DB00947,DB00262,0
-0.31,DB00317,DB01143,0
2.18,DB00398,DB01217,0
-1.1,DB01041,DB01143,0
-6.67,DB01259,DB01103,0
0.49,DB04868,DB01268,28
-0.2,DB00482,DB00188,0
0.76,DB00987,DB01073,0
7.47,DB04868,DB01143,0
