Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
CABAZITAXEL,GEFITINIB,56,326,675,33.99,1
CABAZITAXEL,GEFITINIB,49,326,675,7.28,1
CABAZITAXEL,GEFITINIB,8,326,675,34.59,1
CABAZITAXEL,GEFITINIB,39,326,675,8.59,1
CABAZITAXEL,GEFITINIB,10,326,675,5.43,1
CABAZITAXEL,GEFITINIB,43,326,675,6.99,1
CABAZITAXEL,GEFITINIB,13,326,675,15.11,1
CABAZITAXEL,GEFITINIB,48,326,675,4.34,1
CABAZITAXEL,GEFITINIB,18,326,675,22.92,1
CABAZITAXEL,GEFITINIB,58,326,675,11.55,1
CABAZITAXEL,GEFITINIB,38,326,675,-9.91,0
CABAZITAXEL,GEFITINIB,64,326,675,26.54,1
CABAZITAXEL,GEFITINIB,68,326,675,12.62,1
CABAZITAXEL,GEFITINIB,29,326,675,2.29,1
CABAZITAXEL,GEFITINIB,28,326,675,4.96,1
CABAZITAXEL,GEFITINIB,52,326,675,16.78,1
CABAZITAXEL,GEFITINIB,4,326,675,14.54,1
CABAZITAXEL,GEFITINIB,70,326,675,7.15,1
CABAZITAXEL,GEFITINIB,6,326,675,6.13,1
CABAZITAXEL,GEFITINIB,1,326,675,19.42,1
CABAZITAXEL,GEFITINIB,73,326,675,-1.01,0
CABAZITAXEL,GEFITINIB,65,326,675,8.36,1
CABAZITAXEL,GEFITINIB,19,326,675,5.34,1
CABAZITAXEL,GEFITINIB,51,326,675,9.82,1
CABAZITAXEL,GEFITINIB,3,326,675,15.56,1
CABAZITAXEL,GEFITINIB,31,326,675,12.84,1
CABAZITAXEL,GEFITINIB,75,326,675,13.38,1
CABAZITAXEL,GEFITINIB,72,326,675,15.63,1
CABAZITAXEL,GEFITINIB,42,326,675,12.72,1
CABAZITAXEL,GEFITINIB,0,326,675,0.06,1
CABAZITAXEL,GEFITINIB,55,326,675,14.2,1
CABAZITAXEL,GEFITINIB,74,326,675,16.14,1
CABAZITAXEL,GEFITINIB,54,326,675,7.12,1
CABAZITAXEL,GEFITINIB,17,326,675,13.49,1
RUXOLITINIB,GEFITINIB,10,702,675,-5.14,0
RUXOLITINIB,GEFITINIB,39,702,675,1.86,1
RUXOLITINIB,GEFITINIB,13,702,675,8.09,1
RUXOLITINIB,GEFITINIB,43,702,675,-3.63,0
RUXOLITINIB,GEFITINIB,48,702,675,0.82,1
RUXOLITINIB,GEFITINIB,58,702,675,-1.59,0
RUXOLITINIB,GEFITINIB,18,702,675,-1.12,0
RUXOLITINIB,GEFITINIB,64,702,675,-4.5,0
RUXOLITINIB,GEFITINIB,38,702,675,-3.87,0
RUXOLITINIB,GEFITINIB,29,702,675,-0.49,0
RUXOLITINIB,GEFITINIB,68,702,675,3.79,1
RUXOLITINIB,GEFITINIB,28,702,675,-3.05,0
RUXOLITINIB,GEFITINIB,4,702,675,-3.17,0
RUXOLITINIB,GEFITINIB,52,702,675,8.47,1
RUXOLITINIB,GEFITINIB,60,702,675,4.16,1
RUXOLITINIB,GEFITINIB,16,702,675,-5.43,0
RUXOLITINIB,GEFITINIB,26,702,675,5.19,1
RUXOLITINIB,GEFITINIB,63,702,675,5.95,1
RUXOLITINIB,GEFITINIB,30,702,675,-1.63,0
RUXOLITINIB,GEFITINIB,44,702,675,-0.8,0
RUXOLITINIB,GEFITINIB,61,702,675,-0.59,0
RUXOLITINIB,GEFITINIB,27,702,675,4.44,1
RUXOLITINIB,GEFITINIB,56,702,675,9.32,1
RUXOLITINIB,GEFITINIB,8,702,675,9.37,1
RUXOLITINIB,GEFITINIB,49,702,675,12.08,1
RUXOLITINIB,GEFITINIB,72,702,675,-4.92,0
RUXOLITINIB,GEFITINIB,42,702,675,16.97,1
RUXOLITINIB,GEFITINIB,0,702,675,0.88,1
RUXOLITINIB,GEFITINIB,55,702,675,0.06,1
RUXOLITINIB,GEFITINIB,74,702,675,15.52,1
RUXOLITINIB,GEFITINIB,17,702,675,6.04,1
RUXOLITINIB,GEFITINIB,54,702,675,-1.53,0
RUXOLITINIB,GEFITINIB,70,702,675,-2.04,0
RUXOLITINIB,GEFITINIB,6,702,675,8.25,1
RUXOLITINIB,GEFITINIB,73,702,675,-4.77,0
RUXOLITINIB,GEFITINIB,1,702,675,15.13,1
RUXOLITINIB,GEFITINIB,65,702,675,-3.07,0
RUXOLITINIB,GEFITINIB,19,702,675,-2.15,0
RUXOLITINIB,GEFITINIB,3,702,675,11.55,1
RUXOLITINIB,GEFITINIB,51,702,675,-3.03,0
RUXOLITINIB,GEFITINIB,75,702,675,4.11,1
RUXOLITINIB,GEFITINIB,31,702,675,5.87,1
5-FU,TAMOXIFEN CITRATE,56,143,2,-2.87,0
5-FU,TAMOXIFEN CITRATE,27,143,2,-24.71,0
5-FU,TAMOXIFEN CITRATE,61,143,2,-2.84,0
5-FU,TAMOXIFEN CITRATE,49,143,2,12.61,1
5-FU,TAMOXIFEN CITRATE,8,143,2,2.92,1
5-FU,TAMOXIFEN CITRATE,63,143,2,-6.26,0
5-FU,TAMOXIFEN CITRATE,26,143,2,1.9,1
5-FU,TAMOXIFEN CITRATE,16,143,2,3.07,1
5-FU,TAMOXIFEN CITRATE,60,143,2,5.54,1
5-FU,TAMOXIFEN CITRATE,44,143,2,-2.1,0
5-FU,TAMOXIFEN CITRATE,30,143,2,-0.76,0
5-FU,TAMOXIFEN CITRATE,68,143,2,-3.28,0
5-FU,TAMOXIFEN CITRATE,29,143,2,9.72,1
5-FU,TAMOXIFEN CITRATE,38,143,2,-0.57,0
5-FU,TAMOXIFEN CITRATE,64,143,2,-3.23,0
5-FU,TAMOXIFEN CITRATE,52,143,2,-8.56,0
5-FU,TAMOXIFEN CITRATE,4,143,2,-9.75,0
5-FU,TAMOXIFEN CITRATE,28,143,2,-6.19,0
5-FU,TAMOXIFEN CITRATE,43,143,2,-22.82,0
5-FU,TAMOXIFEN CITRATE,13,143,2,-7.74,0
5-FU,TAMOXIFEN CITRATE,39,143,2,3.34,1
5-FU,TAMOXIFEN CITRATE,10,143,2,-16.11,0
5-FU,TAMOXIFEN CITRATE,18,143,2,8.9,1
5-FU,TAMOXIFEN CITRATE,58,143,2,3.66,1
5-FU,TAMOXIFEN CITRATE,48,143,2,-8.23,0
5-FU,TAMOXIFEN CITRATE,51,143,2,-12.31,0
5-FU,TAMOXIFEN CITRATE,3,143,2,3.18,1
5-FU,TAMOXIFEN CITRATE,19,143,2,-9.32,0
5-FU,TAMOXIFEN CITRATE,31,143,2,-9.76,0
5-FU,TAMOXIFEN CITRATE,75,143,2,-9.64,0
5-FU,TAMOXIFEN CITRATE,6,143,2,-6.64,0
5-FU,TAMOXIFEN CITRATE,70,143,2,2.44,1
5-FU,TAMOXIFEN CITRATE,65,143,2,-0.25,0
5-FU,TAMOXIFEN CITRATE,1,143,2,-0.04,0
5-FU,TAMOXIFEN CITRATE,73,143,2,-11.76,0
5-FU,TAMOXIFEN CITRATE,54,143,2,-9.18,0
5-FU,TAMOXIFEN CITRATE,17,143,2,-10.65,0
5-FU,TAMOXIFEN CITRATE,74,143,2,7.07,1
5-FU,TAMOXIFEN CITRATE,42,143,2,-9.87,0
5-FU,TAMOXIFEN CITRATE,72,143,2,-7.23,0
5-FU,TAMOXIFEN CITRATE,55,143,2,1.08,1
5-FU,TAMOXIFEN CITRATE,0,143,2,7.14,1
ABIRATERONE,RUXOLITINIB,49,529,702,-1.05,0
ABIRATERONE,RUXOLITINIB,8,529,702,0.13,1
ABIRATERONE,RUXOLITINIB,56,529,702,-0.89,0
ABIRATERONE,RUXOLITINIB,27,529,702,9.01,1
ABIRATERONE,RUXOLITINIB,61,529,702,-1.53,0
ABIRATERONE,RUXOLITINIB,44,529,702,7.7,1
ABIRATERONE,RUXOLITINIB,30,529,702,-2.3,0
ABIRATERONE,RUXOLITINIB,63,529,702,0.88,1
ABIRATERONE,RUXOLITINIB,26,529,702,-4.27,0
ABIRATERONE,RUXOLITINIB,16,529,702,-0.99,0
ABIRATERONE,RUXOLITINIB,60,529,702,-3.31,0
ABIRATERONE,RUXOLITINIB,52,529,702,7.81,1
ABIRATERONE,RUXOLITINIB,4,529,702,0.3,1
ABIRATERONE,RUXOLITINIB,28,529,702,-3.42,0
ABIRATERONE,RUXOLITINIB,68,529,702,0.31,1
ABIRATERONE,RUXOLITINIB,29,529,702,-3.0,0
ABIRATERONE,RUXOLITINIB,38,529,702,-2.26,0
ABIRATERONE,RUXOLITINIB,64,529,702,0.33,1
ABIRATERONE,RUXOLITINIB,18,529,702,-3.09,0
ABIRATERONE,RUXOLITINIB,58,529,702,-1.35,0
ABIRATERONE,RUXOLITINIB,48,529,702,-3.7,0
ABIRATERONE,RUXOLITINIB,43,529,702,-3.0,0
ABIRATERONE,RUXOLITINIB,13,529,702,-7.23,0
ABIRATERONE,RUXOLITINIB,39,529,702,-0.5,0
ABIRATERONE,RUXOLITINIB,10,529,702,3.17,1
ABIRATERONE,RUXOLITINIB,31,529,702,4.23,1
ABIRATERONE,RUXOLITINIB,75,529,702,-3.41,0
ABIRATERONE,RUXOLITINIB,51,529,702,0.28,1
ABIRATERONE,RUXOLITINIB,3,529,702,5.95,1
ABIRATERONE,RUXOLITINIB,19,529,702,4.42,1
ABIRATERONE,RUXOLITINIB,65,529,702,-0.82,0
ABIRATERONE,RUXOLITINIB,1,529,702,-0.06,0
ABIRATERONE,RUXOLITINIB,73,529,702,-2.57,0
ABIRATERONE,RUXOLITINIB,6,529,702,-1.29,0
ABIRATERONE,RUXOLITINIB,70,529,702,0.79,1
ABIRATERONE,RUXOLITINIB,54,529,702,-2.47,0
ABIRATERONE,RUXOLITINIB,17,529,702,2.96,1
ABIRATERONE,RUXOLITINIB,74,529,702,1.76,1
ABIRATERONE,RUXOLITINIB,55,529,702,3.87,1
ABIRATERONE,RUXOLITINIB,0,529,702,5.72,1
ABIRATERONE,RUXOLITINIB,42,529,702,9.99,1
ABIRATERONE,RUXOLITINIB,72,529,702,0.21,1
RALOXIFENE,RUXOLITINIB,49,594,702,-2.17,0
RALOXIFENE,RUXOLITINIB,10,594,702,-3.64,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,10,391,168,-9.49,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,13,391,168,1.1,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,43,391,168,-6.07,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,48,391,168,-9.28,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,58,391,168,-8.52,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,18,391,168,6.65,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,64,391,168,11.21,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,38,391,168,-0.23,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,29,391,168,-7.3,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,68,391,168,-5.37,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,28,391,168,-4.95,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,4,391,168,6.38,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,52,391,168,4.31,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,60,391,168,6.12,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,16,391,168,-2.32,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,26,391,168,-1.68,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,63,391,168,-4.83,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,30,391,168,-11.58,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,44,391,168,3.88,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,61,391,168,2.1,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,27,391,168,12.39,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,56,391,168,6.72,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,8,391,168,-2.74,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,49,391,168,-1.12,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,72,391,168,-2.14,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,42,391,168,-6.46,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,0,391,168,-10.69,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,55,391,168,-9.17,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,74,391,168,-2.06,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,17,391,168,-2.45,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,54,391,168,-8.53,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,70,391,168,-0.24,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,6,391,168,-2.77,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,73,391,168,-9.95,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,1,391,168,-1.74,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,65,391,168,2.69,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,19,391,168,0.42,1
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,3,391,168,-0.98,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,51,391,168,-3.52,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,75,391,168,-3.95,0
DEXRAZOXANE,QUINACRINE HYDROCHLORIDE,31,391,168,-5.41,0
VEMURAFENIB,RUXOLITINIB,52,181,702,6.72,1
VEMURAFENIB,RUXOLITINIB,4,181,702,3.46,1
VEMURAFENIB,RUXOLITINIB,28,181,702,-1.53,0
VEMURAFENIB,RUXOLITINIB,68,181,702,3.5,1
VEMURAFENIB,RUXOLITINIB,29,181,702,-2.81,0
VEMURAFENIB,RUXOLITINIB,38,181,702,9.86,1
VEMURAFENIB,RUXOLITINIB,64,181,702,1.69,1
VEMURAFENIB,RUXOLITINIB,18,181,702,0.76,1
VEMURAFENIB,RUXOLITINIB,58,181,702,0.25,1
VEMURAFENIB,RUXOLITINIB,48,181,702,-0.91,0
VEMURAFENIB,RUXOLITINIB,43,181,702,1.93,1
VEMURAFENIB,RUXOLITINIB,13,181,702,-1.49,0
VEMURAFENIB,RUXOLITINIB,39,181,702,1.23,1
VEMURAFENIB,RUXOLITINIB,10,181,702,-3.28,0
VEMURAFENIB,RUXOLITINIB,49,181,702,-3.56,0
VEMURAFENIB,RUXOLITINIB,8,181,702,3.44,1
VEMURAFENIB,RUXOLITINIB,56,181,702,1.83,1
VEMURAFENIB,RUXOLITINIB,27,181,702,11.59,1
VEMURAFENIB,RUXOLITINIB,61,181,702,1.35,1
VEMURAFENIB,RUXOLITINIB,44,181,702,1.62,1
VEMURAFENIB,RUXOLITINIB,30,181,702,2.82,1
VEMURAFENIB,RUXOLITINIB,63,181,702,-0.96,0
VEMURAFENIB,RUXOLITINIB,26,181,702,-2.15,0
VEMURAFENIB,RUXOLITINIB,16,181,702,-1.7,0
VEMURAFENIB,RUXOLITINIB,60,181,702,3.32,1
VEMURAFENIB,RUXOLITINIB,54,181,702,-0.69,0
VEMURAFENIB,RUXOLITINIB,74,181,702,5.4,1
VEMURAFENIB,RUXOLITINIB,55,181,702,6.75,1
VEMURAFENIB,RUXOLITINIB,0,181,702,1.25,1
VEMURAFENIB,RUXOLITINIB,42,181,702,6.16,1
VEMURAFENIB,RUXOLITINIB,72,181,702,1.56,1
VEMURAFENIB,RUXOLITINIB,31,181,702,2.78,1
VEMURAFENIB,RUXOLITINIB,75,181,702,2.64,1
VEMURAFENIB,RUXOLITINIB,51,181,702,2.36,1
VEMURAFENIB,RUXOLITINIB,3,181,702,0.58,1
VEMURAFENIB,RUXOLITINIB,19,181,702,3.26,1
VEMURAFENIB,RUXOLITINIB,65,181,702,13.22,1
VEMURAFENIB,RUXOLITINIB,1,181,702,3.99,1
VEMURAFENIB,RUXOLITINIB,73,181,702,-0.36,0
VEMURAFENIB,RUXOLITINIB,6,181,702,-0.85,0
VEMURAFENIB,RUXOLITINIB,70,181,702,3.2,1
GEFITINIB,IMATINIB,38,675,406,-0.74,0
GEFITINIB,IMATINIB,64,675,406,-5.83,0
GEFITINIB,IMATINIB,68,675,406,-0.17,0
GEFITINIB,IMATINIB,29,675,406,-2.69,0
GEFITINIB,IMATINIB,28,675,406,-1.29,0
GEFITINIB,IMATINIB,52,675,406,-3.12,0
GEFITINIB,IMATINIB,4,675,406,2.86,1
GEFITINIB,IMATINIB,39,675,406,3.06,1
GEFITINIB,IMATINIB,10,675,406,-0.69,0
GEFITINIB,IMATINIB,43,675,406,-2.72,0
GEFITINIB,IMATINIB,13,675,406,6.48,1
GEFITINIB,IMATINIB,48,675,406,-4.48,0
GEFITINIB,IMATINIB,18,675,406,4.2,1
GEFITINIB,IMATINIB,58,675,406,0.89,1
GEFITINIB,IMATINIB,27,675,406,7.5,1
GEFITINIB,IMATINIB,61,675,406,-3.34,0
GEFITINIB,IMATINIB,56,675,406,2.07,1
GEFITINIB,IMATINIB,49,675,406,-2.08,0
GEFITINIB,IMATINIB,8,675,406,3.05,1
GEFITINIB,IMATINIB,16,675,406,1.33,1
GEFITINIB,IMATINIB,60,675,406,-2.29,0
GEFITINIB,IMATINIB,63,675,406,-6.9,0
GEFITINIB,IMATINIB,26,675,406,-2.21,0
GEFITINIB,IMATINIB,30,675,406,2.33,1
GEFITINIB,IMATINIB,44,675,406,2.22,1
GEFITINIB,IMATINIB,74,675,406,-1.16,0
GEFITINIB,IMATINIB,54,675,406,0.58,1
GEFITINIB,IMATINIB,17,675,406,-5.03,0
GEFITINIB,IMATINIB,72,675,406,-3.33,0
GEFITINIB,IMATINIB,42,675,406,-2.5,0
GEFITINIB,IMATINIB,0,675,406,5.68,1
GEFITINIB,IMATINIB,55,675,406,-2.55,0
GEFITINIB,IMATINIB,19,675,406,-0.5,0
GEFITINIB,IMATINIB,51,675,406,-1.05,0
GEFITINIB,IMATINIB,3,675,406,-1.36,0
GEFITINIB,IMATINIB,31,675,406,0.39,1
GEFITINIB,IMATINIB,75,675,406,1.12,1
GEFITINIB,IMATINIB,70,675,406,-2.19,0
GEFITINIB,IMATINIB,6,675,406,-1.69,0
GEFITINIB,IMATINIB,1,675,406,4.87,1
GEFITINIB,IMATINIB,73,675,406,-3.77,0
GEFITINIB,IMATINIB,65,675,406,1.11,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,54,286,702,2.83,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,17,286,702,5.53,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,74,286,702,3.83,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,55,286,702,6.16,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,0,286,702,1.09,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,42,286,702,12.09,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,72,286,702,0.13,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,31,286,702,4.66,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,75,286,702,-1.94,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,51,286,702,1.27,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,3,286,702,-0.7,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,19,286,702,3.73,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,65,286,702,3.8,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,1,286,702,1.48,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,73,286,702,-3.89,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,6,286,702,-0.1,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,70,286,702,2.23,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,52,286,702,8.56,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,4,286,702,1.85,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,28,286,702,-0.72,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,68,286,702,0.91,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,29,286,702,-1.72,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,38,286,702,-0.79,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,64,286,702,2.27,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,58,286,702,1.04,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,48,286,702,-2.98,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,43,286,702,0.93,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,13,286,702,-5.68,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,39,286,702,1.84,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,10,286,702,-3.39,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,49,286,702,-2.19,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,8,286,702,4.04,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,56,286,702,1.55,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,27,286,702,19.65,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,61,286,702,1.77,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,44,286,702,9.3,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,30,286,702,-0.27,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,63,286,702,1.53,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,26,286,702,-2.01,0
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,16,286,702,2.23,1
PAZOPANIB HYDROCHLORIDE,RUXOLITINIB,60,286,702,1.12,1
TENIPOSIDE,METHOXSALEN,43,344,241,13.9,1
TENIPOSIDE,METHOXSALEN,13,344,241,3.79,1
TENIPOSIDE,METHOXSALEN,39,344,241,-6.2,0
TENIPOSIDE,METHOXSALEN,10,344,241,2.8,1
TENIPOSIDE,METHOXSALEN,18,344,241,23.4,1
TENIPOSIDE,METHOXSALEN,58,344,241,2.98,1
TENIPOSIDE,METHOXSALEN,48,344,241,2.55,1
TENIPOSIDE,METHOXSALEN,68,344,241,-2.26,0
TENIPOSIDE,METHOXSALEN,29,344,241,-5.01,0
TENIPOSIDE,METHOXSALEN,38,344,241,-2.26,0
TENIPOSIDE,METHOXSALEN,64,344,241,4.1,1
TENIPOSIDE,METHOXSALEN,4,344,241,3.92,1
TENIPOSIDE,METHOXSALEN,28,344,241,0.0,0
TENIPOSIDE,METHOXSALEN,63,344,241,5.64,1
TENIPOSIDE,METHOXSALEN,26,344,241,1.72,1
TENIPOSIDE,METHOXSALEN,16,344,241,1.99,1
TENIPOSIDE,METHOXSALEN,60,344,241,1.4,1
TENIPOSIDE,METHOXSALEN,44,344,241,5.43,1
TENIPOSIDE,METHOXSALEN,30,344,241,5.47,1
TENIPOSIDE,METHOXSALEN,56,344,241,2.15,1
TENIPOSIDE,METHOXSALEN,27,344,241,9.39,1
TENIPOSIDE,METHOXSALEN,61,344,241,0.36,1
TENIPOSIDE,METHOXSALEN,49,344,241,-9.82,0
TENIPOSIDE,METHOXSALEN,8,344,241,-7.47,0
TENIPOSIDE,METHOXSALEN,42,344,241,-10.57,0
TENIPOSIDE,METHOXSALEN,72,344,241,-5.25,0
TENIPOSIDE,METHOXSALEN,55,344,241,6.86,1
TENIPOSIDE,METHOXSALEN,0,344,241,4.4,1
TENIPOSIDE,METHOXSALEN,54,344,241,3.18,1
TENIPOSIDE,METHOXSALEN,17,344,241,11.29,1
TENIPOSIDE,METHOXSALEN,74,344,241,-2.93,0
TENIPOSIDE,METHOXSALEN,6,344,241,-4.82,0
TENIPOSIDE,METHOXSALEN,70,344,241,0.6,1
TENIPOSIDE,METHOXSALEN,65,344,241,3.37,1
TENIPOSIDE,METHOXSALEN,1,344,241,-3.02,0
TENIPOSIDE,METHOXSALEN,73,344,241,10.02,1
TENIPOSIDE,METHOXSALEN,51,344,241,2.46,1
TENIPOSIDE,METHOXSALEN,3,344,241,0.11,1
TENIPOSIDE,METHOXSALEN,19,344,241,8.54,1
TENIPOSIDE,METHOXSALEN,31,344,241,-6.12,0
TENIPOSIDE,METHOXSALEN,75,344,241,-7.78,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,13,286,406,6.72,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,43,286,406,-0.22,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,10,286,406,-0.86,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,39,286,406,0.06,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,58,286,406,3.18,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,48,286,406,-1.62,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,29,286,406,-2.05,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,68,286,406,-0.43,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,64,286,406,6.48,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,38,286,406,-0.97,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,4,286,406,0.17,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,52,286,406,1.32,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,28,286,406,-0.44,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,26,286,406,-0.85,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,63,286,406,3.31,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,60,286,406,1.6,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,16,286,406,3.1,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,44,286,406,5.02,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,30,286,406,3.3,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,56,286,406,0.8,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,61,286,406,1.16,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,27,286,406,16.73,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,8,286,406,5.8,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,49,286,406,1.52,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,42,286,406,-0.58,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,72,286,406,3.35,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,55,286,406,1.56,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,0,286,406,16.42,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,17,286,406,0.97,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,54,286,406,-1.66,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,6,286,406,2.59,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,70,286,406,2.05,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,65,286,406,9.3,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,73,286,406,-4.21,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,1,286,406,3.69,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,3,286,406,-1.14,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,51,286,406,1.06,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,19,286,406,4.11,1
PAZOPANIB HYDROCHLORIDE,IMATINIB,75,286,406,-0.29,0
PAZOPANIB HYDROCHLORIDE,IMATINIB,31,286,406,1.06,1
PAZOPANIB HYDROCHLORIDE,GEFITINIB,63,286,675,13.06,1
