Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
DEXRAZOXANE,FLUDARABINE BASE,73,562,725,-10.16,0
DEXRAZOXANE,FLUDARABINE BASE,39,562,725,1.07,1
DEXRAZOXANE,FLUDARABINE BASE,5,562,725,-8.12,0
DEXRAZOXANE,FLUDARABINE BASE,53,562,725,-1.97,0
DEXRAZOXANE,FLUDARABINE BASE,49,562,725,-9.43,0
DEXRAZOXANE,FLUDARABINE BASE,60,562,725,-4.52,0
DEXRAZOXANE,FLUDARABINE BASE,63,562,725,-11.8,0
DEXRAZOXANE,FLUDARABINE BASE,30,562,725,-2.18,0
DEXRAZOXANE,FLUDARABINE BASE,58,562,725,-7.03,0
DEXRAZOXANE,FLUDARABINE BASE,67,562,725,-1.2,0
DEXRAZOXANE,FLUDARABINE BASE,51,562,725,-5.95,0
DEXRAZOXANE,FLUDARABINE BASE,16,562,725,-5.87,0
DEXRAZOXANE,FLUDARABINE BASE,25,562,725,-1.01,0
DEXRAZOXANE,FLUDARABINE BASE,33,562,725,-5.3,0
DEXRAZOXANE,FLUDARABINE BASE,41,562,725,-11.54,0
DEXRAZOXANE,FLUDARABINE BASE,3,562,725,-8.16,0
DEXRAZOXANE,FLUDARABINE BASE,34,562,725,-6.77,0
DEXRAZOXANE,FLUDARABINE BASE,56,562,725,-6.67,0
DEXRAZOXANE,FLUDARABINE BASE,42,562,725,-7.48,0
DEXRAZOXANE,FLUDARABINE BASE,62,562,725,-5.21,0
DEXRAZOXANE,FLUDARABINE BASE,35,562,725,-5.1,0
DEXRAZOXANE,FLUDARABINE BASE,50,562,725,-5.83,0
DEXRAZOXANE,FLUDARABINE BASE,36,562,725,-1.67,0
DEXRAZOXANE,FLUDARABINE BASE,7,562,725,-5.06,0
DEXRAZOXANE,FLUDARABINE BASE,65,562,725,-0.66,0
DEXRAZOXANE,FLUDARABINE BASE,10,562,725,-10.13,0
DEXRAZOXANE,FLUDARABINE BASE,11,562,725,-8.44,0
DEXRAZOXANE,FLUDARABINE BASE,14,562,725,-4.65,0
CRIZOTINIB,RUXOLITINIB,10,46,20,-2.49,0
CRIZOTINIB,RUXOLITINIB,7,46,20,-0.02,0
CRIZOTINIB,RUXOLITINIB,65,46,20,1.24,1
CRIZOTINIB,RUXOLITINIB,14,46,20,-0.87,0
CRIZOTINIB,RUXOLITINIB,11,46,20,1.21,1
CRIZOTINIB,RUXOLITINIB,42,46,20,-3.36,0
CRIZOTINIB,RUXOLITINIB,62,46,20,3.1,1
CRIZOTINIB,RUXOLITINIB,50,46,20,-0.2,0
CRIZOTINIB,RUXOLITINIB,36,46,20,5.57,1
CRIZOTINIB,RUXOLITINIB,35,46,20,4.63,1
CRIZOTINIB,RUXOLITINIB,3,46,20,2.23,1
CRIZOTINIB,RUXOLITINIB,41,46,20,-2.54,0
CRIZOTINIB,RUXOLITINIB,56,46,20,12.82,1
CRIZOTINIB,RUXOLITINIB,34,46,20,-0.78,0
CRIZOTINIB,RUXOLITINIB,25,46,20,6.14,1
CRIZOTINIB,RUXOLITINIB,33,46,20,-4.03,0
CRIZOTINIB,RUXOLITINIB,16,46,20,5.42,1
CRIZOTINIB,RUXOLITINIB,63,46,20,2.53,1
CRIZOTINIB,RUXOLITINIB,60,46,20,-2.96,0
CRIZOTINIB,RUXOLITINIB,67,46,20,-1.75,0
CRIZOTINIB,RUXOLITINIB,51,46,20,-2.01,0
CRIZOTINIB,RUXOLITINIB,30,46,20,-1.24,0
CRIZOTINIB,RUXOLITINIB,58,46,20,-2.75,0
CRIZOTINIB,RUXOLITINIB,73,46,20,0.85,1
CRIZOTINIB,RUXOLITINIB,39,46,20,-3.38,0
CRIZOTINIB,RUXOLITINIB,49,46,20,1.78,1
CRIZOTINIB,RUXOLITINIB,5,46,20,-2.72,0
CRIZOTINIB,RUXOLITINIB,53,46,20,-0.61,0
CRIZOTINIB,RUXOLITINIB,17,46,20,-1.41,0
CRIZOTINIB,RUXOLITINIB,9,46,20,0.98,1
CRIZOTINIB,RUXOLITINIB,21,46,20,-4.79,0
CRIZOTINIB,RUXOLITINIB,57,46,20,-2.03,0
CRIZOTINIB,RUXOLITINIB,38,46,20,1.16,1
CRIZOTINIB,RUXOLITINIB,64,46,20,-3.77,0
CRIZOTINIB,RUXOLITINIB,43,46,20,0.21,1
CRIZOTINIB,RUXOLITINIB,12,46,20,1.08,1
CRIZOTINIB,RUXOLITINIB,24,46,20,13.83,1
CRIZOTINIB,RUXOLITINIB,46,46,20,-4.1,0
CRIZOTINIB,RUXOLITINIB,74,46,20,-1.54,0
CRIZOTINIB,RUXOLITINIB,26,46,20,1.34,1
CRIZOTINIB,RUXOLITINIB,13,46,20,1.27,1
CRIZOTINIB,RUXOLITINIB,19,46,20,0.83,1
CABAZITAXEL,RUXOLITINIB,16,123,20,7.43,1
CABAZITAXEL,RUXOLITINIB,33,123,20,-0.38,0
CABAZITAXEL,RUXOLITINIB,25,123,20,6.06,1
CABAZITAXEL,RUXOLITINIB,41,123,20,-3.19,0
CABAZITAXEL,RUXOLITINIB,3,123,20,11.48,1
CABAZITAXEL,RUXOLITINIB,34,123,20,-2.23,0
CABAZITAXEL,RUXOLITINIB,56,123,20,9.48,1
CABAZITAXEL,RUXOLITINIB,62,123,20,2.84,1
CABAZITAXEL,RUXOLITINIB,42,123,20,-4.39,0
CABAZITAXEL,RUXOLITINIB,35,123,20,6.61,1
CABAZITAXEL,RUXOLITINIB,36,123,20,6.74,1
CABAZITAXEL,RUXOLITINIB,50,123,20,13.35,1
CABAZITAXEL,RUXOLITINIB,65,123,20,2.3,1
CABAZITAXEL,RUXOLITINIB,7,123,20,5.37,1
CABAZITAXEL,RUXOLITINIB,10,123,20,21.33,1
CABAZITAXEL,RUXOLITINIB,11,123,20,6.2,1
CABAZITAXEL,RUXOLITINIB,14,123,20,3.5,1
CABAZITAXEL,RUXOLITINIB,46,123,20,4.09,1
CABAZITAXEL,RUXOLITINIB,24,123,20,1.92,1
CABAZITAXEL,RUXOLITINIB,12,123,20,6.35,1
CABAZITAXEL,RUXOLITINIB,19,123,20,-2.28,0
CABAZITAXEL,RUXOLITINIB,13,123,20,-1.74,0
CABAZITAXEL,RUXOLITINIB,26,123,20,1.41,1
CABAZITAXEL,RUXOLITINIB,74,123,20,14.6,1
CABAZITAXEL,RUXOLITINIB,21,123,20,11.11,1
CABAZITAXEL,RUXOLITINIB,9,123,20,-6.17,0
CABAZITAXEL,RUXOLITINIB,17,123,20,1.41,1
CABAZITAXEL,RUXOLITINIB,43,123,20,3.82,1
CABAZITAXEL,RUXOLITINIB,64,123,20,6.24,1
CABAZITAXEL,RUXOLITINIB,38,123,20,1.36,1
CABAZITAXEL,RUXOLITINIB,57,123,20,7.65,1
CABAZITAXEL,RUXOLITINIB,39,123,20,2.42,1
CABAZITAXEL,RUXOLITINIB,73,123,20,6.71,1
CABAZITAXEL,RUXOLITINIB,5,123,20,8.84,1
CABAZITAXEL,RUXOLITINIB,49,123,20,12.83,1
CABAZITAXEL,RUXOLITINIB,60,123,20,-0.87,0
CABAZITAXEL,RUXOLITINIB,63,123,20,6.23,1
CABAZITAXEL,RUXOLITINIB,58,123,20,1.88,1
CABAZITAXEL,RUXOLITINIB,30,123,20,2.5,1
CABAZITAXEL,RUXOLITINIB,51,123,20,-1.33,0
CABAZITAXEL,RUXOLITINIB,67,123,20,6.62,1
VANDETANIB,RUXOLITINIB,26,344,20,-0.07,0
VANDETANIB,RUXOLITINIB,74,344,20,1.91,1
VANDETANIB,RUXOLITINIB,19,344,20,-2.53,0
VANDETANIB,RUXOLITINIB,13,344,20,-1.59,0
VANDETANIB,RUXOLITINIB,24,344,20,5.02,1
VANDETANIB,RUXOLITINIB,12,344,20,6.38,1
VANDETANIB,RUXOLITINIB,46,344,20,-1.68,0
VANDETANIB,RUXOLITINIB,38,344,20,1.49,1
VANDETANIB,RUXOLITINIB,57,344,20,0.03,1
VANDETANIB,RUXOLITINIB,43,344,20,-0.22,0
VANDETANIB,RUXOLITINIB,64,344,20,3.32,1
VANDETANIB,RUXOLITINIB,9,344,20,-0.68,0
VANDETANIB,RUXOLITINIB,17,344,20,-1.73,0
VANDETANIB,RUXOLITINIB,21,344,20,5.68,1
VANDETANIB,RUXOLITINIB,49,344,20,0.62,1
VANDETANIB,RUXOLITINIB,53,344,20,12.8,1
VANDETANIB,RUXOLITINIB,5,344,20,1.18,1
VANDETANIB,RUXOLITINIB,39,344,20,2.68,1
VANDETANIB,RUXOLITINIB,73,344,20,1.32,1
VANDETANIB,RUXOLITINIB,51,344,20,-2.45,0
VANDETANIB,RUXOLITINIB,67,344,20,-1.29,0
VANDETANIB,RUXOLITINIB,58,344,20,-6.68,0
VANDETANIB,RUXOLITINIB,30,344,20,-4.17,0
VANDETANIB,RUXOLITINIB,63,344,20,9.08,1
VANDETANIB,RUXOLITINIB,60,344,20,-3.67,0
VANDETANIB,RUXOLITINIB,33,344,20,-3.32,0
VANDETANIB,RUXOLITINIB,25,344,20,8.39,1
VANDETANIB,RUXOLITINIB,16,344,20,4.46,1
VANDETANIB,RUXOLITINIB,56,344,20,12.72,1
VANDETANIB,RUXOLITINIB,34,344,20,-1.4,0
VANDETANIB,RUXOLITINIB,3,344,20,4.1,1
VANDETANIB,RUXOLITINIB,41,344,20,4.75,1
VANDETANIB,RUXOLITINIB,36,344,20,0.25,1
VANDETANIB,RUXOLITINIB,50,344,20,-1.14,0
VANDETANIB,RUXOLITINIB,35,344,20,5.17,1
VANDETANIB,RUXOLITINIB,62,344,20,4.98,1
VANDETANIB,RUXOLITINIB,42,344,20,-6.86,0
VANDETANIB,RUXOLITINIB,14,344,20,-7.64,0
VANDETANIB,RUXOLITINIB,11,344,20,0.63,1
VANDETANIB,RUXOLITINIB,10,344,20,-1.8,0
VANDETANIB,RUXOLITINIB,65,344,20,0.45,1
VANDETANIB,RUXOLITINIB,7,344,20,-1.68,0
LOMUSTINE,METHOXSALEN,35,6,687,-1.36,0
LOMUSTINE,METHOXSALEN,36,6,687,-4.05,0
LOMUSTINE,METHOXSALEN,50,6,687,-7.07,0
LOMUSTINE,METHOXSALEN,62,6,687,-8.46,0
LOMUSTINE,METHOXSALEN,42,6,687,-5.87,0
LOMUSTINE,METHOXSALEN,14,6,687,-1.77,0
LOMUSTINE,METHOXSALEN,65,6,687,-0.68,0
LOMUSTINE,METHOXSALEN,7,6,687,3.93,1
LOMUSTINE,METHOXSALEN,10,6,687,0.49,1
LOMUSTINE,METHOXSALEN,16,6,687,-2.97,0
LOMUSTINE,METHOXSALEN,33,6,687,0.7,1
LOMUSTINE,METHOXSALEN,25,6,687,-5.24,0
LOMUSTINE,METHOXSALEN,34,6,687,-3.4,0
LOMUSTINE,METHOXSALEN,56,6,687,-3.41,0
LOMUSTINE,METHOXSALEN,41,6,687,-0.87,0
LOMUSTINE,METHOXSALEN,3,6,687,-4.22,0
LOMUSTINE,METHOXSALEN,53,6,687,-14.34,0
LOMUSTINE,METHOXSALEN,5,6,687,-0.66,0
LOMUSTINE,METHOXSALEN,49,6,687,-0.25,0
LOMUSTINE,METHOXSALEN,39,6,687,1.33,1
LOMUSTINE,METHOXSALEN,73,6,687,-5.77,0
LOMUSTINE,METHOXSALEN,58,6,687,-4.82,0
LOMUSTINE,METHOXSALEN,30,6,687,-7.43,0
LOMUSTINE,METHOXSALEN,51,6,687,-1.74,0
LOMUSTINE,METHOXSALEN,67,6,687,1.0,1
LOMUSTINE,METHOXSALEN,60,6,687,-1.78,0
LOMUSTINE,METHOXSALEN,63,6,687,-8.45,0
LOMUSTINE,METHOXSALEN,19,6,687,-1.48,0
LOMUSTINE,METHOXSALEN,13,6,687,-3.79,0
LOMUSTINE,METHOXSALEN,26,6,687,-1.76,0
LOMUSTINE,METHOXSALEN,74,6,687,2.5,1
LOMUSTINE,METHOXSALEN,46,6,687,-7.08,0
LOMUSTINE,METHOXSALEN,24,6,687,4.64,1
LOMUSTINE,METHOXSALEN,12,6,687,-5.21,0
LOMUSTINE,METHOXSALEN,43,6,687,-2.75,0
LOMUSTINE,METHOXSALEN,64,6,687,2.51,1
LOMUSTINE,METHOXSALEN,38,6,687,8.4,1
LOMUSTINE,METHOXSALEN,57,6,687,-0.5,0
LOMUSTINE,METHOXSALEN,21,6,687,-6.65,0
LOMUSTINE,METHOXSALEN,9,6,687,1.83,1
LOMUSTINE,METHOXSALEN,17,6,687,-3.03,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,3,629,687,-3.93,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,41,629,687,-1.84,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,56,629,687,-5.15,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,34,629,687,-4.91,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,33,629,687,-4.46,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,25,629,687,-4.62,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,16,629,687,-3.94,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,10,629,687,1.04,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,65,629,687,-0.36,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,7,629,687,6.83,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,14,629,687,-3.44,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,11,629,687,-1.92,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,62,629,687,0.62,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,42,629,687,-4.62,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,36,629,687,-2.66,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,50,629,687,-5.76,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,35,629,687,-5.1,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,9,629,687,8.21,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,17,629,687,-1.83,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,21,629,687,6.0,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,38,629,687,9.31,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,57,629,687,7.07,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,43,629,687,-4.98,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,64,629,687,-1.25,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,24,629,687,4.62,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,12,629,687,2.7,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,46,629,687,9.02,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,26,629,687,3.95,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,74,629,687,-0.96,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,19,629,687,-2.39,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,13,629,687,1.06,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,63,629,687,7.22,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,60,629,687,-0.72,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,51,629,687,-4.07,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,67,629,687,-6.42,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,58,629,687,2.21,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,30,629,687,-6.44,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,39,629,687,-6.61,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,73,629,687,2.38,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,49,629,687,-2.5,0
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,53,629,687,4.69,1
DAUNORUBICIN HYDROCHLORIDE,METHOXSALEN,5,629,687,-0.08,0
VISMODEGIB,GEFITINIB,49,104,446,14.05,1
VISMODEGIB,GEFITINIB,53,104,446,3.7,1
VISMODEGIB,GEFITINIB,5,104,446,0.81,1
VISMODEGIB,GEFITINIB,39,104,446,12.57,1
VISMODEGIB,GEFITINIB,73,104,446,11.55,1
VISMODEGIB,GEFITINIB,51,104,446,4.16,1
VISMODEGIB,GEFITINIB,67,104,446,5.28,1
VISMODEGIB,GEFITINIB,58,104,446,-2.0,0
VISMODEGIB,GEFITINIB,30,104,446,3.53,1
VISMODEGIB,GEFITINIB,63,104,446,8.9,1
VISMODEGIB,GEFITINIB,60,104,446,2.68,1
VISMODEGIB,GEFITINIB,26,104,446,4.8,1
VISMODEGIB,GEFITINIB,74,104,446,-2.43,0
VISMODEGIB,GEFITINIB,19,104,446,-6.11,0
VISMODEGIB,GEFITINIB,13,104,446,3.76,1
VISMODEGIB,GEFITINIB,24,104,446,10.33,1
VISMODEGIB,GEFITINIB,12,104,446,0.94,1
VISMODEGIB,GEFITINIB,46,104,446,-2.99,0
VISMODEGIB,GEFITINIB,38,104,446,-13.12,0
VISMODEGIB,GEFITINIB,57,104,446,10.23,1
VISMODEGIB,GEFITINIB,43,104,446,3.22,1
VISMODEGIB,GEFITINIB,64,104,446,-6.85,0
VISMODEGIB,GEFITINIB,9,104,446,-0.19,0
VISMODEGIB,GEFITINIB,17,104,446,2.13,1
VISMODEGIB,GEFITINIB,21,104,446,-4.15,0
VISMODEGIB,GEFITINIB,36,104,446,1.59,1
VISMODEGIB,GEFITINIB,50,104,446,13.21,1
VISMODEGIB,GEFITINIB,35,104,446,1.34,1
VISMODEGIB,GEFITINIB,62,104,446,9.09,1
VISMODEGIB,GEFITINIB,42,104,446,4.47,1
VISMODEGIB,GEFITINIB,14,104,446,9.23,1
VISMODEGIB,GEFITINIB,11,104,446,-2.03,0
VISMODEGIB,GEFITINIB,10,104,446,-0.87,0
VISMODEGIB,GEFITINIB,65,104,446,20.87,1
VISMODEGIB,GEFITINIB,7,104,446,-4.85,0
VISMODEGIB,GEFITINIB,33,104,446,-4.23,0
VISMODEGIB,GEFITINIB,25,104,446,9.83,1
VISMODEGIB,GEFITINIB,16,104,446,19.78,1
VISMODEGIB,GEFITINIB,56,104,446,16.6,1
VISMODEGIB,GEFITINIB,34,104,446,-1.29,0
VISMODEGIB,GEFITINIB,3,104,446,2.73,1
VISMODEGIB,GEFITINIB,41,104,446,-3.33,0
CRIZOTINIB,GEFITINIB,14,46,446,7.65,1
CRIZOTINIB,GEFITINIB,11,46,446,-3.07,0
CRIZOTINIB,GEFITINIB,10,46,446,1.6,1
CRIZOTINIB,GEFITINIB,7,46,446,-3.69,0
CRIZOTINIB,GEFITINIB,65,46,446,17.39,1
CRIZOTINIB,GEFITINIB,50,46,446,14.38,1
CRIZOTINIB,GEFITINIB,36,46,446,5.6,1
CRIZOTINIB,GEFITINIB,35,46,446,0.7,1
CRIZOTINIB,GEFITINIB,42,46,446,5.08,1
CRIZOTINIB,GEFITINIB,62,46,446,10.15,1
CRIZOTINIB,GEFITINIB,56,46,446,14.09,1
CRIZOTINIB,GEFITINIB,34,46,446,4.12,1
CRIZOTINIB,GEFITINIB,3,46,446,4.79,1
CRIZOTINIB,GEFITINIB,41,46,446,-0.07,0
CRIZOTINIB,GEFITINIB,25,46,446,2.6,1
CRIZOTINIB,GEFITINIB,33,46,446,-3.88,0
CRIZOTINIB,GEFITINIB,16,46,446,21.91,1
CRIZOTINIB,GEFITINIB,67,46,446,9.95,1
CRIZOTINIB,GEFITINIB,51,46,446,3.77,1
CRIZOTINIB,GEFITINIB,30,46,446,6.72,1
CRIZOTINIB,GEFITINIB,58,46,446,-2.93,0
CRIZOTINIB,GEFITINIB,63,46,446,-2.0,0
CRIZOTINIB,GEFITINIB,60,46,446,5.32,1
CRIZOTINIB,GEFITINIB,49,46,446,13.17,1
CRIZOTINIB,GEFITINIB,5,46,446,-3.17,0
CRIZOTINIB,GEFITINIB,53,46,446,0.64,1
CRIZOTINIB,GEFITINIB,73,46,446,11.5,1
CRIZOTINIB,GEFITINIB,39,46,446,8.6,1
CRIZOTINIB,GEFITINIB,57,46,446,8.56,1
CRIZOTINIB,GEFITINIB,38,46,446,5.93,1
CRIZOTINIB,GEFITINIB,64,46,446,-4.61,0
CRIZOTINIB,GEFITINIB,43,46,446,3.38,1
CRIZOTINIB,GEFITINIB,17,46,446,-0.86,0
CRIZOTINIB,GEFITINIB,9,46,446,-2.84,0
CRIZOTINIB,GEFITINIB,21,46,446,0.58,1
CRIZOTINIB,GEFITINIB,74,46,446,-0.42,0
CRIZOTINIB,GEFITINIB,26,46,446,8.87,1
CRIZOTINIB,GEFITINIB,13,46,446,1.62,1
CRIZOTINIB,GEFITINIB,19,46,446,-5.43,0
CRIZOTINIB,GEFITINIB,12,46,446,3.33,1
CRIZOTINIB,GEFITINIB,24,46,446,8.71,1
CRIZOTINIB,GEFITINIB,46,46,446,-0.96,0
PEMETREXED,IMATINIB,51,459,625,-2.47,0
PEMETREXED,IMATINIB,67,459,625,-1.71,0
PEMETREXED,IMATINIB,58,459,625,-5.81,0
PEMETREXED,IMATINIB,30,459,625,-11.5,0
PEMETREXED,IMATINIB,63,459,625,-0.33,0
PEMETREXED,IMATINIB,60,459,625,0.22,1
PEMETREXED,IMATINIB,49,459,625,1.07,1
PEMETREXED,IMATINIB,53,459,625,-1.35,0
PEMETREXED,IMATINIB,5,459,625,4.76,1
PEMETREXED,IMATINIB,39,459,625,-5.82,0
PEMETREXED,IMATINIB,73,459,625,5.7,1
PEMETREXED,IMATINIB,38,459,625,-5.14,0
PEMETREXED,IMATINIB,57,459,625,-1.28,0
PEMETREXED,IMATINIB,43,459,625,3.3,1
PEMETREXED,IMATINIB,64,459,625,3.85,1
PEMETREXED,IMATINIB,9,459,625,-2.65,0
PEMETREXED,IMATINIB,17,459,625,5.82,1
PEMETREXED,IMATINIB,21,459,625,-1.33,0
PEMETREXED,IMATINIB,26,459,625,7.21,1
PEMETREXED,IMATINIB,74,459,625,7.07,1
PEMETREXED,IMATINIB,19,459,625,-1.07,0
PEMETREXED,IMATINIB,13,459,625,2.88,1
PEMETREXED,IMATINIB,24,459,625,-0.3,0
PEMETREXED,IMATINIB,12,459,625,-3.15,0
PEMETREXED,IMATINIB,46,459,625,5.95,1
PEMETREXED,IMATINIB,14,459,625,4.72,1
PEMETREXED,IMATINIB,11,459,625,5.87,1
PEMETREXED,IMATINIB,10,459,625,6.19,1
PEMETREXED,IMATINIB,65,459,625,-2.85,0
PEMETREXED,IMATINIB,7,459,625,-2.59,0
PEMETREXED,IMATINIB,36,459,625,2.7,1
PEMETREXED,IMATINIB,50,459,625,-3.07,0
PEMETREXED,IMATINIB,35,459,625,-0.08,0
PEMETREXED,IMATINIB,62,459,625,-4.23,0
PEMETREXED,IMATINIB,42,459,625,-9.87,0
PEMETREXED,IMATINIB,56,459,625,-4.92,0
PEMETREXED,IMATINIB,34,459,625,7.43,1
PEMETREXED,IMATINIB,41,459,625,7.29,1
PEMETREXED,IMATINIB,33,459,625,-5.04,0
PEMETREXED,IMATINIB,25,459,625,-5.13,0
PEMETREXED,IMATINIB,16,459,625,3.59,1
VANDETANIB,GEFITINIB,10,344,446,-0.34,0
VANDETANIB,GEFITINIB,65,344,446,16.44,1
VANDETANIB,GEFITINIB,7,344,446,-5.51,0
VANDETANIB,GEFITINIB,14,344,446,5.45,1
VANDETANIB,GEFITINIB,11,344,446,-1.32,0
VANDETANIB,GEFITINIB,62,344,446,4.68,1
VANDETANIB,GEFITINIB,42,344,446,0.25,1
VANDETANIB,GEFITINIB,36,344,446,-2.89,0
VANDETANIB,GEFITINIB,50,344,446,11.92,1
VANDETANIB,GEFITINIB,35,344,446,1.11,1
VANDETANIB,GEFITINIB,3,344,446,4.75,1
VANDETANIB,GEFITINIB,41,344,446,2.05,1
VANDETANIB,GEFITINIB,56,344,446,13.6,1
VANDETANIB,GEFITINIB,34,344,446,-1.89,0
VANDETANIB,GEFITINIB,33,344,446,-3.2,0
VANDETANIB,GEFITINIB,25,344,446,5.66,1
VANDETANIB,GEFITINIB,16,344,446,19.68,1
VANDETANIB,GEFITINIB,63,344,446,4.95,1
VANDETANIB,GEFITINIB,60,344,446,-3.7,0
VANDETANIB,GEFITINIB,51,344,446,-3.76,0
VANDETANIB,GEFITINIB,67,344,446,6.22,1
VANDETANIB,GEFITINIB,58,344,446,-10.83,0
VANDETANIB,GEFITINIB,30,344,446,2.82,1
VANDETANIB,GEFITINIB,39,344,446,5.84,1
VANDETANIB,GEFITINIB,73,344,446,7.11,1
VANDETANIB,GEFITINIB,49,344,446,13.26,1
VANDETANIB,GEFITINIB,53,344,446,5.01,1
VANDETANIB,GEFITINIB,5,344,446,-1.31,0
VANDETANIB,GEFITINIB,9,344,446,5.31,1
VANDETANIB,GEFITINIB,17,344,446,4.24,1
VANDETANIB,GEFITINIB,21,344,446,0.53,1
VANDETANIB,GEFITINIB,38,344,446,-5.52,0
VANDETANIB,GEFITINIB,57,344,446,15.94,1
VANDETANIB,GEFITINIB,43,344,446,4.08,1
VANDETANIB,GEFITINIB,64,344,446,-5.55,0
VANDETANIB,GEFITINIB,24,344,446,9.44,1
VANDETANIB,GEFITINIB,12,344,446,-2.93,0
VANDETANIB,GEFITINIB,46,344,446,-2.56,0
VANDETANIB,GEFITINIB,26,344,446,-0.62,0
VANDETANIB,GEFITINIB,74,344,446,-5.2,0
VANDETANIB,GEFITINIB,19,344,446,-7.13,0
VANDETANIB,GEFITINIB,13,344,446,-6.26,0
CABAZITAXEL,GEFITINIB,58,123,446,-7.72,0
CABAZITAXEL,GEFITINIB,30,123,446,11.45,1
CABAZITAXEL,GEFITINIB,51,123,446,4.94,1
CABAZITAXEL,GEFITINIB,67,123,446,10.77,1
CABAZITAXEL,GEFITINIB,60,123,446,7.14,1
CABAZITAXEL,GEFITINIB,63,123,446,4.76,1
CABAZITAXEL,GEFITINIB,53,123,446,16.32,1
CABAZITAXEL,GEFITINIB,5,123,446,21.71,1
CABAZITAXEL,GEFITINIB,49,123,446,33.99,1
CABAZITAXEL,GEFITINIB,39,123,446,7.28,1
CABAZITAXEL,GEFITINIB,73,123,446,34.59,1
CABAZITAXEL,GEFITINIB,43,123,446,8.59,1
CABAZITAXEL,GEFITINIB,64,123,446,5.43,1
CABAZITAXEL,GEFITINIB,38,123,446,6.99,1
CABAZITAXEL,GEFITINIB,57,123,446,15.11,1
CABAZITAXEL,GEFITINIB,21,123,446,4.34,1
CABAZITAXEL,GEFITINIB,9,123,446,22.92,1
CABAZITAXEL,GEFITINIB,17,123,446,11.55,1
CABAZITAXEL,GEFITINIB,19,123,446,-9.91,0
CABAZITAXEL,GEFITINIB,13,123,446,26.54,1
CABAZITAXEL,GEFITINIB,26,123,446,12.62,1
CABAZITAXEL,GEFITINIB,74,123,446,2.29,1
CABAZITAXEL,GEFITINIB,46,123,446,4.96,1
CABAZITAXEL,GEFITINIB,24,123,446,16.78,1
CABAZITAXEL,GEFITINIB,12,123,446,14.54,1
CABAZITAXEL,GEFITINIB,11,123,446,7.15,1
CABAZITAXEL,GEFITINIB,14,123,446,6.13,1
CABAZITAXEL,GEFITINIB,65,123,446,19.42,1
CABAZITAXEL,GEFITINIB,7,123,446,-1.01,0
CABAZITAXEL,GEFITINIB,10,123,446,8.36,1
CABAZITAXEL,GEFITINIB,35,123,446,5.34,1
CABAZITAXEL,GEFITINIB,36,123,446,9.82,1
CABAZITAXEL,GEFITINIB,50,123,446,15.56,1
CABAZITAXEL,GEFITINIB,62,123,446,12.84,1
CABAZITAXEL,GEFITINIB,42,123,446,13.38,1
